gt_action_0,gt_action_1,gt_action_2,pred_action_0,pred_action_1,pred_action_2,state_0
0.05424699932336807,-0.0024240000639110804,0.009417999535799026,0.05542639907223429,-0.0011296666284431392,0.008107239425868345,0.899660050868988
0.054200999438762665,-0.0024339999072253704,0.009425000287592411,0.056069322293912364,-0.0012991701616783934,0.008078861671271925,0.8890883326530457
0.054141998291015625,-0.0024059999268501997,0.009437999688088894,0.055248887390353496,-0.0012126288709768257,0.007884459361388077,0.8125172853469849
0.053971000015735626,-0.0022819999139755964,0.00952600035816431,0.05452004728513883,-0.0011373338422588797,0.007962384841623626,0.7356870770454407
0.05389000102877617,-0.002185000106692314,0.009579000063240528,0.05471157761928461,-0.0012302435560537367,0.007630885202101938,0.5943382978439331
0.053870998322963715,-0.002174000022932887,0.009584999643266201,0.05353058426770101,-0.001092936384127637,0.008042822437564911,0.5155761241912842
0.0538019984960556,-0.002124000107869506,0.009638000279664993,0.05359780474210819,-0.0011536760311649432,0.007954380449560745,0.4072997570037842
0.053752001374959946,-0.0021780000533908606,0.009627999737858772,0.053080676384923385,-0.0012022111433999984,0.00807003321227325,0.34349536895751953
0.053741998970508575,-0.002211000071838498,0.009607000276446342,0.05301629364566005,-0.0011226334250041652,0.008263408322756507,0.27886438369750977
0.05373299866914749,-0.0021959999576210976,0.009620999917387962,0.05277953830496553,-0.0011348706227468103,0.008511714887009832,0.24698391556739807
0.053734999150037766,-0.002203000010922551,0.009626000188291073,0.052541272338928996,-0.0011545351055297862,0.0084763321909471,0.20941677689552307
0.05374399945139885,-0.0022249999456107616,0.009600000455975533,0.05170619679171616,-0.0010113229393634016,0.00862005719084208,0.1810981184244156
0.0536080002784729,-0.0022009999956935644,0.009662000462412834,0.05157795741211263,-0.0010885244235966738,0.008843046660603667,0.15786181390285492
0.05326500162482262,-0.002259999979287386,0.009670999832451344,0.051591472280367895,-0.0011271508588621224,0.008799822033621346,0.30685338377952576
0.05270000174641609,-0.0022780001163482666,0.009782000444829464,0.05102212014681245,-0.0011039199079727873,0.008976219248298648,0.5226288437843323
0.05212699994444847,-0.0022799998987466097,0.009832999669015408,0.05111646690794056,-0.0009270614395092865,0.00905825851770292,0.6573870182037354
0.05176199972629547,-0.002188999904319644,0.009878999553620815,0.05077393534525381,-0.00106233275043573,0.008779080966593656,0.7397645711898804
0.05161700025200844,-0.002167999977245927,0.00990699976682663,0.04992783344340424,-0.0009305400256884935,0.008919502806256642,0.7334365844726562
0.051523998379707336,-0.002185000106692314,0.009929999709129333,0.050151088189278555,-0.001135592512984649,0.008796357608228276,0.6896657943725586
0.051277998834848404,-0.002185000106692314,0.009964999742805958,0.050458778035079165,-0.0011692211197072422,0.008709373313378453,0.6155096292495728
0.05084799975156784,-0.002070999937132001,0.010045000351965427,0.04969846587161979,-0.0013794367052484113,0.00916537517081351,0.545052170753479
0.050515998154878616,-0.0019839999731630087,0.010112999938428402,0.0501410951156669,-0.0013346529677394654,0.009263913229997962,0.46539849042892456
0.050276000052690506,-0.001986999996006489,0.010196000337600708,0.049234448070413855,-0.0013223514571109943,0.00949027127978056,0.4026082754135132
0.05009499937295914,-0.0020210000220686197,0.010219999589025974,0.04942489584645772,-0.0012210481928179757,0.009496721162879156,0.33263537287712097
0.04977099969983101,-0.0020310000982135534,0.010320000350475311,0.04896983758338087,-0.0011111338328086088,0.009457206360359608,0.2864789664745331
0.049338001757860184,-0.0020200000144541264,0.010447000153362751,0.04909752736025548,-0.001371881887813108,0.009016200960303892,0.23474378883838654
0.049118999391794205,-0.001988000003620982,0.010541999712586403,0.04875879957569247,-0.0014130857714725522,0.009437059898798098,0.20361873507499695
0.04898099973797798,-0.001976999919861555,0.010599999688565731,0.0484214404541841,-0.001227536813609929,0.008896902637631406,0.16641511023044586
0.04881199821829796,-0.0020550000481307507,0.010613000020384789,0.04779800919492999,-0.0013976049602753473,0.009115940494292032,0.14871585369110107
0.048505999147892,-0.001990000018849969,0.010723000392317772,0.047461178533086075,-0.0015983308425773814,0.009455752933588977,0.12414027750492096
0.048106998205184937,-0.0019039999460801482,0.010746999643743038,0.04767143305221667,-0.0015405277373243698,0.009272966006619856,0.11229406297206879
0.04767400026321411,-0.001851000008173287,0.010800999589264393,0.048332086783826556,-0.001504492990420301,0.00970606917925748,0.09907977283000946
0.04745199903845787,-0.001863999990746379,0.01080000028014183,0.04823690375488431,-0.0014155730054640145,0.010001312170745546,0.09677419066429138
0.047384001314640045,-0.0018139999592676759,0.010816999711096287,0.04825698099986311,-0.001479107825963161,0.00979445512870102,0.42890191078186035
0.047370001673698425,-0.0018189999973401427,0.01080000028014183,0.04757691671915517,-0.0014485626008902287,0.009522146316297464,0.6509707570075989
0.04730499908328056,-0.0017519999528303742,0.010859999805688858,0.047689188828850204,-0.0012608423392335092,0.009924660197213058,1.0115976333618164
0.04726000130176544,-0.0017549999756738544,0.010874000377953053,0.04775516065519319,-0.0012664505069090084,0.009318847972545253,1.0993101596832275
0.04723700135946274,-0.0017770000267773867,0.010834000073373318,0.04759392030217903,-0.0016736747630536931,0.009340061869149223,1.124414324760437
0.047210000455379486,-0.0017719999887049198,0.010862000286579132,0.04699364592787701,-0.0018746252143399707,0.009798534267610683,1.0672272443771362
0.047157999128103256,-0.001756999990902841,0.010861000046133995,0.04682138402350883,-0.0018928965039877056,0.009710364581170259,0.9134079217910767
0.04716600105166435,-0.0018370000179857016,0.010817999951541424,0.046684245677545366,-0.001949057186717026,0.010161100383483201,0.8028163313865662
0.0471160002052784,-0.0018050000071525574,0.010851999744772911,0.045850065083273175,-0.001744198504518426,0.010196893061720292,0.6414387226104736
0.04708600044250488,-0.0017750000115484,0.010882000438869,0.04547796492440128,-0.0017227361413692573,0.01043258956572731,0.5446137189865112
0.04702400043606758,-0.0017859999788925052,0.010892000049352646,0.044774386554267014,-0.0017916471387973195,0.010603718875162869,0.4318370819091797
0.04698000103235245,-0.0017600000137463212,0.010912000201642513,0.044901830687588844,-0.0019306260081103852,0.01070468665246324,0.36297401785850525
0.04695799946784973,-0.0017790000420063734,0.010904000140726566,0.04518336976553329,-0.0017608064888422325,0.010604210109963616,0.29315122961997986
0.04689300060272217,-0.0017849999712780118,0.010897000320255756,0.04412596033538244,-0.002064861269549958,0.0108292793660328,0.2510557770729065
0.046792998909950256,-0.0017659999430179596,0.010894999839365482,0.04494374920446596,-0.0017998115981667732,0.010810272231625047,0.2157784402370453
0.04668800160288811,-0.0017659999430179596,0.010888000018894672,0.04464827736496204,-0.0019086213536741118,0.010663558317980234,0.24666398763656616
0.04645400121808052,-0.0017460000235587358,0.010897000320255756,0.043892503132215904,-0.001843070386406456,0.010784441375627582,0.4434009790420532
0.04602900147438049,-0.0016959999920800328,0.010924999602138996,0.04347208960585724,-0.0018078475579725445,0.010817576037239,0.6224572658538818
0.045506998896598816,-0.0016830000095069408,0.01092700008302927,0.043943089074183116,-0.001780991813291678,0.010595519991513863,0.7352378368377686
0.04510299861431122,-0.0016919999616220593,0.010910999961197376,0.043165720816291844,-0.0018290232328980228,0.010485206450908573,0.7703549861907959
0.04489300027489662,-0.0017089999746531248,0.010936999693512917,0.04366361458637828,-0.0019144975238498726,0.010599507067793066,0.7419990301132202
0.04473700001835823,-0.0017529999604448676,0.010967999696731567,0.043920276231194176,-0.0017695930168444545,0.010237589697058515,0.6588196754455566
0.04444799944758415,-0.0017610000213608146,0.011070000007748604,0.044489935445333896,-0.0017920370807656977,0.010668573732498998,0.5725541114807129
0.04409800097346306,-0.0017610000213608146,0.011092999950051308,0.044629134460985084,-0.0019562571367538733,0.010700242665141116,0.46936437487602234
0.0437919981777668,-0.0017229999648407102,0.011064999736845493,0.044646403334437555,-0.001665589322071977,0.011197966511598477,0.39393600821495056
0.04353100061416626,-0.0017590000061318278,0.011030999943614006,0.04444923465396742,-0.001522612404901676,0.011333733027120369,0.31219106912612915
0.043299999088048935,-0.0016840000171214342,0.011064999736845493,0.04407143299669448,-0.001430801382901744,0.011896013811703158,0.26082098484039307
0.043024998158216476,-0.0017509999452158809,0.01102800015360117,0.04446699419937048,-0.0012741707365411664,0.011546988852079764,0.205209419131279
0.04267900064587593,-0.001711999997496605,0.010950000025331974,0.04454558504706153,-0.0015529474495014298,0.01086368678890126,0.17478615045547485
0.04231699928641319,-0.0016580000519752502,0.010935000143945217,0.043728076827708955,-0.0014572733399485505,0.010898031615142209,0.14212650060653687
0.042048998177051544,-0.0016479999758303165,0.010851000435650349,0.04340663413966331,-0.0016023092231699527,0.011454913655043664,0.1281052529811859
0.04184500128030777,-0.0016139999497681856,0.010875999927520752,0.0432165007587896,-0.0014959311901543131,0.011202831701717942,0.1114063560962677
0.04168400168418884,-0.0015999999595806003,0.010866000317037106,0.04198545195638811,-0.0015882325078491882,0.011430084766496046,0.10136154294013977
0.04151500016450882,-0.0016210000030696392,0.010805999860167503,0.04168544736232687,-0.0013245877053525128,0.011641981305454253,0.12094664573669434
0.041342999786138535,-0.0016250000335276127,0.010733000002801418,0.04088465872641792,-0.0012282101654073393,0.011555037580027289,0.17371894419193268
0.04114200174808502,-0.0016049999976530671,0.010703999549150467,0.04159269615636436,-0.0010030773094774556,0.011164276380093532,0.44551193714141846
0.0409340001642704,-0.0015879999846220016,0.010673999786376953,0.04093166648538044,-0.0009979459312798918,0.011146150574329662,0.5929163098335266
0.04090699926018715,-0.0016139999497681856,0.010610000230371952,0.0411786990236699,-0.0010574340434495282,0.01098400023550567,0.8127049207687378
0.04089599847793579,-0.0016299999551847577,0.010626999661326408,0.040792414915541496,-0.0009260339180251678,0.01123881594885877,0.8896721005439758
0.04084499925374985,-0.001572999986819923,0.01066299993544817,0.04061347155628361,-0.00102993165339872,0.01133163236537271,0.862904965877533
0.04084999859333038,-0.0016009999671950936,0.010638999752700329,0.0404937402601663,-0.0010940592419090185,0.01130374067950926,0.7957082390785217
0.04084400087594986,-0.0016039999900385737,0.010646999813616276,0.03991868073818747,-0.0012166512190449272,0.011375197848744021,0.666197657585144
0.04079800099134445,-0.0015650000423192978,0.010673999786376953,0.039794061247407406,-0.0012623490958833302,0.011695063626548716,0.5771057605743408
0.04069900140166283,-0.0014900000533089042,0.010739999823272228,0.039833986933711374,-0.0014515956527915222,0.011765096551729146,0.4625853896141052
0.04063599929213524,-0.0015010000206530094,0.010753000155091286,0.03938312097238353,-0.0014871359165365208,0.0117531330036255,0.3928914964199066
0.04060300067067146,-0.0015089999651536345,0.01076900027692318,0.03936865676895525,-0.0012547533624631315,0.011743408816188473,0.31675904989242554
0.04055999964475632,-0.0015040000434964895,0.010758000425994396,0.03921084914767799,-0.0013225188828491549,0.012253595654438539,0.2747208774089813
0.04054199904203415,-0.001500000013038516,0.010773999616503716,0.03862886503016197,-0.0014454101545870526,0.012599392291345433,0.23288333415985107
0.040490999817848206,-0.0014600000577047467,0.01082099974155426,0.03824635461739664,-0.001476127540193906,0.012512770518866205,0.20653170347213745
0.040488000959157944,-0.0014769999543204904,0.01080199982970953,0.03843303134860795,-0.0012273321902458827,0.012560834156689684,0.20847152173519135
0.04046500101685524,-0.0014530000044032931,0.01082799956202507,0.0385580514073584,-0.001314650215936292,0.012433668249040812,0.27110785245895386
0.040435001254081726,-0.0014430000446736813,0.010843000374734402,0.038337872809202485,-0.0015575201915054328,0.012440206060436923,0.41459909081459045
0.040382999926805496,-0.0014730000402778387,0.010854999534785748,0.03816499327990086,-0.0015832476706769318,0.011827901033330727,0.5782598257064819
0.04036799818277359,-0.0014929999597370625,0.010881000198423862,0.038570596500465036,-0.0013661308420204205,0.012107806378800183,0.6931151747703552
0.040258001536130905,-0.0015979999443516135,0.010866999626159668,0.03934874462147,-0.0010951365436239011,0.012317247539522692,0.7373629808425903
0.040043000131845474,-0.0015910000074654818,0.010846000164747238,0.04010661676214148,-0.0010691192555812683,0.011960932650515186,0.7251949906349182
0.03995700180530548,-0.0016789999790489674,0.010842000134289265,0.03999826767432307,-0.001119549832757331,0.012065054456434783,0.6745325922966003
0.03984199836850166,-0.0019049999536946416,0.01079699955880642,0.0403677069322592,-0.0010811690748871138,0.011962907745891654,0.6237432360649109
0.039760999381542206,-0.001981999957934022,0.01080899965018034,0.03990093027532993,-0.001012960710985316,0.012544876966875838,0.5428335666656494
0.039650000631809235,-0.0019990000873804092,0.01079300045967102,0.03902504754774673,-0.0012712159935642578,0.012300271486648482,0.4762263000011444
0.039434000849723816,-0.0019839999731630087,0.010797999799251556,0.039630392577060025,-0.0012989412888270487,0.012224729351734373,0.39286860823631287
0.03917200118303299,-0.0019249999895691872,0.010812000371515751,0.03925593237870863,-0.001509409893221618,0.011894847935633104,0.33812278509140015
0.03891599923372269,-0.0018720000516623259,0.01079699955880642,0.03974042492872202,-0.0016947701914836223,0.011872877573155768,0.2737884223461151
0.03871700167655945,-0.001867000013589859,0.01075700018554926,0.039863784259613184,-0.001630610206997259,0.011963498189293974,0.2394569218158722
0.038513001054525375,-0.001879999996162951,0.010773000307381153,0.04024402171764298,-0.0016094700103539486,0.01198553771277938,0.20064574480056763
0.03836600109934807,-0.0018769999733194709,0.010815000161528587,0.040282907302162635,-0.0015012819447631984,0.011945315512897648,0.18376365303993225
0.03827900066971779,-0.0019369999645277858,0.01082799956202507,0.039103920563804614,-0.0018015287186823221,0.011838085903614766,0.15866701304912567
0.03813000023365021,-0.0019920000340789557,0.010861000046133995,0.03964574337646169,-0.0016893540354024645,0.012109253670412679,0.1464022994041443
