gt_action_0,gt_action_1,gt_action_2,pred_action_0,pred_action_1,pred_action_2,state_0
0.055932000279426575,-0.0018710000440478325,0.008569000288844109,0.054188196500480824,-3.270177991941507e-05,0.009481654916113377,0.4247615933418274
0.055851999670267105,-0.0018500000005587935,0.008604999631643295,0.05431623981411289,-0.0004661128008806893,0.009621323273474256,0.4247615933418274
0.055821001529693604,-0.0018070000223815441,0.008634000085294247,0.05368066032229991,-0.0005618156827264468,0.009920747417424202,0.4281711280345917
0.05583199858665466,-0.001800999976694584,0.008605999872088432,0.05325087187105652,-0.0005207381819416542,0.009901580557907885,0.4281711280345917
0.055757999420166016,-0.0016899999463930726,0.008685999549925327,0.053108437008177876,-0.000597131703475617,0.009937566573567392,0.4349174201488495
0.055695001035928726,-0.0016410000389441848,0.008708000183105469,0.05237713765062512,-0.00044709392396618045,0.010161238931676113,0.4349174201488495
0.05561299994587898,-0.0016039999900385737,0.008747999556362629,0.05225059391018151,-0.0005085260140503898,0.010233139008516688,0.4433079659938812
0.05553099885582924,-0.0016349999932572246,0.00875999964773655,0.05149458244003383,-0.0004061143632568872,0.010517634723239465,0.4433079659938812
0.0554330013692379,-0.0016189999878406525,0.008821000345051289,0.05144753912681565,-0.0007229362936309897,0.010206925858587077,0.45226776599884033
0.05534299835562706,-0.0016120000509545207,0.008871999569237232,0.05138901712623027,-0.00023734717614373214,0.010465629942384003,0.45226776599884033
0.05527399852871895,-0.0016110000433400273,0.008887000381946564,0.05157419395934406,-0.00025465178774444763,0.010561932002165828,0.4579143524169922
0.05524599924683571,-0.0015780000248923898,0.008907999843358994,0.05296512426274445,-0.00016689805477923363,0.010244385848134597,0.4579143524169922
0.05525000020861626,-0.0015350000467151403,0.008964999578893185,0.052183435714861684,-0.0010224699561867702,0.010264929698411468,0.46134087443351746
0.05525499954819679,-0.0015379999531432986,0.009000999853014946,0.05352752186366724,-0.0009265159254698355,0.0097344881767943,0.46134087443351746
0.05522900074720383,-0.0015200000489130616,0.009069000370800495,0.0533290579111688,-0.001177901685642968,0.009576395419727804,0.45517081022262573
0.05518500134348869,-0.0015269999857991934,0.009162000380456448,0.05092150662944815,-0.0011353006289696183,0.008432731495607125,0.45517081022262573
0.05512300133705139,-0.0015660000499337912,0.009227000176906586,0.05121553017031385,-0.0006967920762359029,0.010291387083414016,0.44364210963249207
0.05505099892616272,-0.0015839999541640282,0.009279999881982803,0.0512814089538639,-0.0001395763369929793,0.011364297537217153,0.44364210963249207
0.05498399958014488,-0.001614999957382679,0.009301000274717808,0.052255688983517665,-0.00039855345326664585,0.009999489208322406,0.4365386962890625
0.05496099963784218,-0.0017010000301524997,0.009297999553382397,0.051864130226679045,-0.00047792450193234574,0.009528710152050006,0.4365386962890625
0.054947998374700546,-0.0017269999952986836,0.009335000067949295,0.05115461981561825,-0.0005863213187231337,0.009994291789723731,0.43237966299057007
0.0549280010163784,-0.00171999994199723,0.00939599983394146,0.051497112490095226,-0.0009859889365952355,0.010521044913651882,0.43237966299057007
